"time","sineVoltage.i","resistor.i","inductor.i"
0.029784,2.082309586950936,-2.082309586950936,-2.082309586950936
0.029886,2.143517437542202,-2.143517437542202,-2.143517437542202
0.029988,2.201555469025912,-2.201555469025912,-2.201555469025912
0.03009,2.256338081574373,-2.256338081574373,-2.256338081574373
0.030192,2.307784234583568,-2.307784234583568,-2.307784234583568
0.030294,2.355817718618553,-2.355817718618553,-2.355817718618553
0.030396,2.400367758807953,-2.400367758807953,-2.400367758807953
0.030498,2.441368500879114,-2.441368500879114,-2.441368500879114
0.0306,2.478759083662238,-2.478759083662238,-2.478759083662238
0.030702,2.512484496513228,-2.512484496513228,-2.512484496513228
0.030804,2.542494949465136,-2.542494949465136,-2.542494949465136
0.030906,2.568745740054582,-2.568745740054582,-2.568745740054582
0.031008,2.591198350386217,-2.591198350386217,-2.591198350386217
0.03111,2.60981971590954,-2.60981971590954,-2.60981971590954
0.031212,2.624581892466887,-2.624581892466887,-2.624581892466887
0.031314,2.635463363430921,-2.635463363430921,-2.635463363430921
0.031416,2.642448225826335,-2.642448225826335,-2.642448225826335
0.031518,2.645525673481601,-2.645525673481601,-2.645525673481601
0.03162,2.644691473196368,-2.644691473196368,-2.644691473196368
0.031722,2.639947068916065,-2.639947068916065,-2.639947068916065
0.031824,2.631299008363262,-2.631299008363262,-2.631299008363262
0.031926,2.618760331933565,-2.618760331933565,-2.618760331933565
0.032028,2.60234979446116,-2.60234979446116,-2.60234979446116
0.03213,2.582091314355158,-2.582091314355158,-2.582091314355158
0.032232,2.558014935742039,-2.558014935742039,-2.558014935742039
0.032334,2.530156506448582,-2.530156506448582,-2.530156506448582
0.032436,2.498556985349615,-2.498556985349615,-2.498556985349615
0.032538,2.463263041070709,-2.463263041070709,-2.463263041070709
0.03264,2.42432713105292,-2.42432713105292,-2.42432713105292
0.032742,2.38180669538897,-2.38180669538897,-2.38180669538897
0.032844,2.335764429520702,-2.335764429520702,-2.335764429520702
0.032946,2.286268696126788,-2.286268696126788,-2.286268696126788
0.033048,2.233392636619015,-2.233392636619015,-2.233392636619015
0.03315,2.177214163670754,-2.177214163670754,-2.177214163670754
0.033252,2.117816629644736,-2.117816629644736,-2.117816629644736
0.033354,2.05528788794448,-2.05528788794448,-2.05528788794448
0.033456,1.989720056521745,-1.989720056521745,-1.989720056521745
