"time","sineVoltage.v","inductor.v","resistor.v"
0.024174,51.99563152819323,-47.03702379204157,99.0326553202348
0.024276,45.74684505448054,-51.77005521785493,97.51690027233548
0.024378,39.43042378004907,-56.42668821902228,95.85711199907135
0.02448,33.05570627007512,-61.00002695079958,94.0557332208747
0.024582,26.63211727828599,-65.48330102218182,92.11541830046781
0.024684,20.16915381285382,-69.86988915268911,90.03904296554293
0.024786,13.67637109546693,-74.15329896550018,87.82967006096712
0.024888,7.163368434333787,-78.32718502470816,85.49055345904195
0.02499,0.6397750320034689,-82.3853840631557,83.02515909515917
0.025092,-5.884764251004065,-86.32189271270008,80.43712846169601
0.025194,-12.40060315572497,-90.13087582433326,77.73027266860829
0.025296,-18.8981082863412,-93.80670977413638,74.90860148779518
0.025398,-25.36767335275439,-97.34395924870788,71.97628589595348
0.0255,-31.79973337308474,-100.737377890408,68.93764451732322
0.025602,-38.18477881509714,-103.981956215809,65.79717740071186
0.025704,-44.5133696556491,-107.0728984931402,62.55952883749111
0.025806,-50.77614933736792,-110.0056177543501,59.22946841698216
0.025908,-56.96385860193316,-112.7757850396198,55.81192643768659
0.02601,-63.067349179502,-115.3793072772472,52.31195809774525
0.026112,-69.07759731404471,-117.8123186150695,48.73472130102483
0.026214,-74.98571710459115,-120.0712280089985,45.08551090440736
0.026316,-80.78297364266443,-122.1526983256996,41.36972468303512
0.026418,-86.46079592647877,-124.0536384332152,37.59284250673645
0.02652,-92.0107895328065,-125.7712412542507,33.76045172144423
0.026622,-97.42474902778497,-127.3029695634492,29.8782205356642
0.026724,-102.6946700983054,-128.6465497337163,25.95187963541089
0.026826,-107.812761386057,-129.7999947256913,21.98723333963427
0.026928,-112.7714560067247,-130.7616014762703,17.99014546954557
0.02703,-117.5634227373117,-131.5299427700511,13.96652003273939
0.027132,-122.1815768550466,-132.1038796995786,9.922302844531982
0.027234,-126.6190906118505,-132.4825655745613,5.863474962710802
0.027336,-130.8694033288771,-132.6654373814557,1.796034052578523
0.027438,-134.926231096203,-132.6522209397595,-2.274010156443496
0.02754,-138.7835760633256,-132.4429368487344,-6.34063921459123
0.027642,-142.4357353067355,-132.0378927470425,-10.39784255969306
0.027744,-145.8773092614498,-131.4376840443373,-14.43962521711243
0.027846,-149.1032097040443,-130.6431981067466,-18.46001159729767
0.027948,-152.1086672753796,-129.6556082570096,-22.45305901837003
0.02805,-154.8892385318988,-128.4763725589481,-26.41286597295063
0.028152,-157.4408125150732,-127.1072331865454,-30.33357932852779
0.028254,-159.7596168292841,-125.5502128274407,-34.20940400184345
0.028356,-161.842223219151,-123.8076135624836,-38.03460965666748
0.028458,-163.6855526380643,-121.8820091304919,-41.80354350757245
0.02856,-165.2868798004279,-119.7762441270112,-45.51063567341669
0.028662,-166.6438372108791,-117.4934345725412,-49.15040263833789
0.028764,-167.7544186645326,-115.036951543749,-52.71746712078365
0.028866,-168.6169822130703,-112.410423306196,-56.20655890687432
0.028968,-169.2302525922931,-109.6177387214355,-59.61251387085763
0.02907,-169.5933231075463,-106.6630214374047,-62.93030167014165
0.029172,-169.7056569742294,-103.5506356896421,-66.15502128458736
0.029274,-169.5670881114099,-100.2851891647433,-69.2818989466666
0.029376,-169.1778213873669,-96.8715058255071,-72.30631556185976
0.029478,-168.5384323167019,-93.31462725670438,-75.22380505999756
0.02958,-167.6498662094649,-89.61981754975444,-78.03004865971046
0.029682,-166.5134367735523,-85.79253815048651,-80.72089862306581
0.029784,-165.1308241724451,-81.83844069440765,-83.29238347803745
0.029886,-163.5040725411571,-77.763375039469,-85.74069750168806
0.029988,-161.6355869640666,-73.57336820303009,-88.06221876103648
0.03009,-159.5281299190999,-69.27460665612494,-90.25352326297491
0.030192,-157.1848171935222,-64.87344781017946,-92.31136938334272
0.030294,-154.6091132773774,-60.37640453263526,-94.23270874474213
0.030396,-151.8048262413831,-55.79011588906502,-96.0147103523181
0.030498,-148.7761021068576,-51.12136207169303,-97.65474003516456
0.0306,-145.5274187160001,-46.37705536951059,-99.15036334648953
0.030702,-142.0635791115884,-41.56419925105922,-100.4993798605291
0.030804,-138.38970443588,-36.68990645727459,-101.6997979786054
0.030906,-134.5112263592179,-31.76139675703459,-102.7498296021833
0.031008,-130.4338790495317,-26.785945034083,-103.6479340154487
0.03111,-126.1636906946112,-21.77090205822962,-104.3927886363816
0.031212,-121.7069745896801,-16.72369889100464,-104.9832756986755
0.031314,-117.0703198034558,-11.65178526621895,-105.4185345372368
0.031416,-112.2605814364817,-6.562652403428302,-105.6979290330534
0.031518,-107.2848704861533,-1.463843546889294,-105.821026939264
0.03162,-102.1505433333996,3.637115594455139,-105.7876589278547
0.031722,-96.86519086658421,8.732691890058391,-105.5978827566426
0.031824,-91.43662725869399,13.81533307583649,-105.2519603345305
0.031926,-85.87287841440796,18.87753486293462,-104.7504132773426
0.032028,-80.18217010413466,23.91182167431175,-104.0939917784464
0.03213,-74.37291580255368,28.91073677165267,-103.2836525742063
0.032232,-68.45370424964361,33.86689318003793,-102.3205974296815
0.032334,-62.4332867525884,38.77297350535488,-101.2062602579433
0.032436,-56.32056424733613,43.62171516664845,-99.94227941398458
0.032538,-50.12457413893711,48.40594750389124,-98.53052164282835
0.03264,-43.85447694011489,53.11860830200192,-96.97308524211681
0.032742,-37.51954272783469,57.75272508772413,-95.27226781555882
0.032844,-31.1291374378783,62.30143974294977,-93.43057718082807
0.032946,-24.69270901770085,66.75803882737065,-91.4507478450715
0.033048,-18.21977345803336,71.11593200672723,-89.33570546476059
0.03315,-11.71990072388921,75.36866582294095,-87.08856654683017
0.033252,-5.202700605770647,79.5099645800188,-84.71266518578945
0.033354,1.322191488008295,83.53370700578749,-82.21151551777919
0.033456,7.845128776866274,87.43393103773609,-79.58880226086981
0.033558,14.35646737032182,91.20488190006935,-76.84841452974753
0.03366,20.84658052607804,94.84098807230137,-73.99440754622334
0.033762,27.30587288276399,98.33685904572732,-71.03098616296333
0.033864,33.7247946462715,101.6873372532792,-67.96254260700771
0.033966,40.0938557087306,104.887474335447,-64.79361862671641
0.034068,46.40363967923493,107.9325238187396,-61.5288841395047
0.03417,52.64481780558555,110.8179937405966,-58.17317593501109
0.034272,58.80816276646015,113.5396240767598,-54.73146131029971
0.034374,64.88456231362071,116.0933762039633,-51.20881389034259
0.034476,70.86503274399614,118.4754833635068,-47.61045061951067
0.034578,76.74073218170803,120.682428791324,-43.941696609616
0.03468,82.5029736504183,122.7109394895616,-40.20796583914325
0.034782,88.14323791665824,124.5580204233934,-36.41478250673512
0.034884,93.65318608516364,126.2209458991487,-32.56775981398502
0.034986,99.02467192757818,127.6972514352179,-28.67257950763969
0.035088,104.2497539263161,128.9847546083631,-24.73500068204697
0.03519,109.3207070157617,130.0815568086779,-20.76084979291618
0.035292,114.230034003459,130.9860335991058,-16.75599959564678
0.035394,118.9704766543956,131.6968457812919,-12.72636912689633
0.035496,123.5350264220007,132.2129466889598,-8.677920266959108
0.035598,127.9169348099899,132.5335724177805,-4.616637607790676
0.0357,132.109723349733,132.6582461822679,-0.5485228325349335
0.035802,136.1071931784016,132.5867868795986,3.520406298803014
0.035904,139.9034342037272,132.3193003271481,7.584133876579113
0.036006,143.4928338418279,131.8561796479231,11.63665419390487
0.036108,146.8700853151771,131.1981115009042,15.67197381427299
0.03621,150.0301954984548,130.3460691999965,19.6841262984583
0.036312,152.9684923006728,129.3013114776964,23.66718082297637
0.036414,155.6806315726679,128.0653834987928,27.61524807387513
0.036516,158.1626035297445,126.6401124655935,31.52249106415097
0.036618,160.4107386799731,125.0276066892836,35.38313199068945
0.03672,162.4217132493824,123.2302492467561,39.19146400262629
0.036822,164.1925540960193,121.2506964151866,42.9418576808327
