"time","capacitor.v","inductor.v","resistor.v","sineVoltage.v"
0.028356,43.8731154586951,-42.47473169782445,-163.2406069800217,-161.842223219151
0.028458,35.34612515371951,-34.60858570753525,-164.4230920842486,-163.6855526380643
0.02856,26.76389141431917,-26.68737684164844,-165.3633943730986,-165.2868798004279
0.028662,18.13905915179037,-18.72288943454733,-166.0600069281221,-166.6438372108791
0.028764,9.484341000320613,-10.72697744798835,-166.5117822168649,-167.7544186645326
0.028866,0.8125008704705824,-2.711542958823368,-166.7179401247175,-168.6169822130703
0.028968,-7.863667051697284,5.311477973555377,-166.6780635141512,-169.2302525922931
0.02907,-16.53135579401362,13.33013669818726,-166.39210401172,-169.5933231075463
0.029172,-25.1777658425875,21.33248669789783,-165.8603778295398,-169.7056569742294
0.029274,-33.79012337134442,29.30660414034547,-165.083568880411,-169.5670881114099
0.029376,-42.35569985888186,37.24060376909981,-164.0627252975848,-169.1778213873669
0.029478,-50.86183064269171,45.12265775849227,-162.7992594325025,-168.5384323167019
0.02958,-59.29593415733144,52.94101348357619,-161.2949455357096,-167.6498662094649
0.029682,-67.64553027210563,60.68400968180161,-159.5519161832483,-166.5134367735523
0.029784,-75.89825953322642,68.3400969581287,-157.5726615973474,-165.1308241724451
0.029886,-84.04190060594625,75.89785011576204,-155.3600220509728,-163.5040725411571
0.029988,-92.06439001300916,83.34599224903403,-152.9171892000914,-161.6355869640666
0.03009,-99.95383803842205,90.67340270025059,-150.2476945809284,-159.5281299190999
0.030192,-107.6985491791433,97.86914413978577,-147.3554121541646,-157.1848171935222
0.030294,-115.2870363986066,104.9224675775398,-144.2445444563106,-154.6091132773774
0.030396,-122.708041868476,111.822840106267,-140.9196244791741,-151.8048262413831
0.030498,-129.9505498927483,118.5599489360151,-137.3855011501244,-148.7761021068576
0.0306,-137.0038075111287,125.1237284707779,-133.6473396756493,-145.5274187160001
0.030702,-143.8573362347808,131.5043638903922,-129.7106067671997,-142.0635791115884
0.030804,-150.5009521601211,137.6923169729573,-125.5810692487163,-138.38970443588
0.030906,-156.9247767170457,143.6783296727023,-121.2647793148745,-134.5112263592179
0.031008,-163.1192558568318,149.4534480220433,-116.7680712147432,-130.4338790495317
0.03111,-169.0751701116841,155.0090262396332,-112.0975468225603,-126.1636906946112
0.031212,-174.7836523300923,160.3367479728796,-107.2600702324674,-121.7069745896801
0.031314,-180.2361974500583,165.4286315501238,-102.2627539035213,-117.0703198034558
0.031416,-185.4246781613671,170.2770477598368,-97.11295103495141,-112.2605814364817
0.031518,-190.3413549019937,174.8747269315595,-91.81824251571918,-107.2848704861533
0.03162,-194.9788887312743,179.2147723949529,-86.38642699707823,-102.1505433333996
0.031722,-199.3303521675446,183.2906701324976,-80.82550883153728,-96.86519086658421
0.031824,-203.3892384614349,187.096297023368,-75.14368582062707,-91.43662725869399
0.031926,-207.1494740002397,190.6259338535222,-69.34933826769037,-85.87287841440796
0.032028,-210.6054230790817,193.8742674293874,-63.45101445444033,-80.18217010413466
0.03213,-213.7519025858452,196.836407590938,-57.45742080764654,-74.37291580255368
0.032232,-216.5841818587651,199.507883099094,-51.37740548997259,-68.45370424964361
0.032334,-219.0979991739925,201.8846615040607,-45.21994908265662,-62.4332867525884
0.032436,-221.2895580344709,203.9631411690553,-38.99414738192051,-56.32056424733613
0.032538,-223.1555432897227,205.7401706578818,-32.7092015070963,-50.12457413893711
0.03264,-224.6931158251157,207.2130398240126,-26.37440093901172,-43.85447694011489
0.032742,-225.8999271047491,208.3794970286446,-19.99911265173015,-37.51954272783469
0.032844,-226.7741127752107,209.2377399481471,-13.59276461081476,-31.1291374378783
0.032946,-227.3143051971839,209.786430157945,-7.164833978461936,-24.69270901770085
0.033048,-227.5196263789279,210.0246840830875,-0.7248311621928994,-18.21977345803336
0.03315,-227.3896980155027,209.9520844884241,5.717712803189396,-11.71990072388921
0.033252,-226.9246342283047,209.5686719998778,12.1532616226562,-5.202700605770647
0.033354,-226.1250485906506,208.8749530635587,18.57228701510024,1.322191488008295
0.033456,-224.992047203231,207.87189245007,24.96528353002716,7.845128776866274
0.033558,-223.5272321535394,206.5609172867084,31.32278223715291,14.35646737032182
0.03366,-221.7326955005626,204.9439109214842,37.63536510515644,20.84658052607804
0.033762,-219.6110185956398,203.0232126955577,43.89367878284612,27.30587288276399
0.033864,-217.1652675805038,200.8016134854298,50.08844874134552,33.7247946462715
0.033966,-214.3989879911104,198.2823509692133,56.2104927306277,40.0938557087306
0.034068,-211.3162023886561,195.4691070827357,62.25073498515528,46.40363967923493
0.03417,-207.9213996782563,192.365998644853,68.2002188389889,52.64481780558555
0.034272,-204.2195353822256,188.9775767709041,74.05012137778168,58.80816276646015
0.034374,-200.2160156744102,185.3088132775273,79.79176471050354,64.88456231362071
0.034476,-195.9166995521216,181.3651010390292,85.41663125708851,70.86503274399614
0.034578,-191.3278794699659,177.1522380289147,90.91637362275927,76.74073218170803
0.03468,-186.4562827887474,172.6764263388591,96.28283010030668,82.5029736504183
0.034782,-181.3090515126094,167.9442559170448,101.5080335122228,88.14323791665824
0.034884,-175.8937417129038,162.9627012541621,106.5842265439053,93.65318608516364
0.034986,-170.2183029502735,157.7391051978398,111.5038696800119,99.02467192757818
0.035088,-164.291075423258,152.2811732457156,116.2596561038584,104.2497539263161
0.03519,-158.1207694494224,146.5969575792833,120.8445188859008,109.3207070157617
0.035292,-151.7164601082211,140.6948489887558,125.2516451229243,114.230034003459
0.035394,-145.0875671424904,134.5835611888444,129.4744826080415,118.9704766543956
0.035496,-138.2438468990648,128.2721205028547,133.5067528182108,123.5350264220007
0.035598,-131.1953729832705,121.7698504230969,137.3424573701635,127.9169348099899
0.0357,-123.9525253505458,115.0863593026543,140.9758893976244,132.109723349733
0.035802,-116.5259720004342,108.2315250041348,144.401640174701,136.1071931784016
0.035904,-108.9266551394072,101.2154809867302,147.6146083564042,139.9034342037272
0.036006,-101.1657741358891,94.04860074913591,150.6100072285811,143.4928338418279
0.036108,-93.25476875981005,86.74148285631847,153.3833712186687,146.8700853151771
0.03621,-85.20530353524302,79.30493472633543,155.9305643073624,150.0301954984548
0.036312,-77.02924816688906,71.74995731468357,158.2477831528783,152.9684923006728
0.036414,-68.738663279226,64.08772764181391,160.33156721008,155.6806315726679
0.036516,-60.34577847421796,56.32958394061706,162.1787980633454,158.1626035297445
0.036618,-51.86297884076014,48.48700642245517,163.7867110982781,160.4107386799731
0.03672,-43.30278194706811,40.57160325505291,165.1528919413976,162.4217132493824
0.036822,-34.67782368716541,32.59508983127566,166.275287951909,164.1925540960193
0.036924,-26.00083565020475,24.56927530741024,167.1522034484099,165.7206431056154
0.037026,-17.28462973945376,16.5060407916675,167.7823100101461,167.0037210623598
0.037128,-8.542076205857379,8.417326297328723,168.1646408975842,168.0398909890556
0.03723,0.2139128764062695,0.3151082265612354,168.298599848753,168.8276209517205
0.037332,8.970404806150759,-7.788613482551943,168.1839550008899,169.3657463244887
0.037434,17.7144637656339,-15.88183808969038,167.8208458355168,169.6534715114603
0.037536,26.43317121871201,-23.95257704657192,167.2097769508174,169.6903711229575
0.037638,35.1136441634189,-31.98887634133819,166.3516227823643,169.476390604445
0.03774,43.7430547967002,-39.97883009184068,165.2476216123275,169.011846317187
0.037842,52.3086491658466,-47.91060176829355,163.8993776729667,168.2974250705198
0.037944,60.79776627107025,-55.77243897202521,162.308855807388,167.3341831064331
0.038046,69.19785666065263,-63.55269267451496,160.4783805518229,166.1235445379606
0.038148,77.49650126265806,-71.23983390052439,158.4106318815541,164.6672992436878
0.03825,85.6814293451918,-78.82246999113936,156.1086408674389,162.9676002214914
0.038352,93.74053750095828,-86.28936404346331,153.5757869479274,161.0269604054224
0.038454,101.6619062601427,-93.62944707677109,150.8157897670652,158.8482489504368
0.038556,109.4338197696084,-100.8318411344525,147.8327083553155,156.4346869904714
0.038658,117.0447803297972,-107.8858664959636,144.6309290422965,153.7898428761301
0.03876,124.4835290970376,-114.7810684283073,141.2151662302964,150.9176268990267
0.038862,131.7390584828828,-121.5072205947969,137.5904476224982,147.8222855105842
0.038964,138.8006331654471,-128.0543527039417,133.7621145823247,144.50839504383
0.039066,145.6578010312755,-134.4127527891221,129.7358067053287,140.9808549474821
0.039168,152.3004138795993,-140.5729940475128,125.5174607102294,137.2448805423159
0.03927,158.7186371070916,-146.5259365959802,121.113294799421,133.3059953105325
0.039372,164.9029697430617,-152.2627529238046,116.5298059102612,129.1700227295183
0.039474,170.8442531006728,-157.7749295711095,111.7737541325158,124.8430776620791
0.039576,176.5336896995599,-163.0542905490516,106.8521581653611,120.3315573158693
0.039678,181.9628512021637,-168.092999464672,101.7722800478971,115.6421317853888
0.03978,187.1236956947433,-172.8835801989917,96.54161869477292,110.7817341905246
0.039882,192.0085753266865,-177.4189200723826,91.16789517192009,105.757550426224
0.039984,196.6102513331531,-181.6922870175222,85.65904422281891,100.5770085384499
0.040086,200.9219018965561,-185.6973344391765,80.02320028474146,95.247767742121
0.040188,204.9371342062107,-189.4281140783081,74.26868696938483,89.77770709728753
0.04029,208.6499931623418,-192.8790832663195,68.40400396424323,84.17491386026553
0.040392,212.0549696824532,-196.0451126519528,62.43781449646872,78.44767152696912
0.040494,215.1470109666773,-198.9214965792947,56.37893319872166,72.60444758610423
